PercentSeason,PercentArea,DRP.mg.per.L
0.3019187,0.0000000,
0.3022009,0.0000000,
0.3024831,0.0000000,
0.3027652,0.0000000,
0.3030474,0.0000000,
0.3033296,0.0000000,
0.3036117,0.0000000,
0.3038939,0.0000000,
0.3041761,0.0000000,
0.3044582,0.0000000,
0.3047404,0.0000000,
0.3050226,0.0000000,
0.3053047,0.0000000,
0.3055869,0.0000000,
0.3058691,0.0000000,
0.3061512,0.0000000,
0.3064334,0.0000000,
0.3067156,0.0000000,
0.3069977,0.0000000,
0.3072799,0.0000000,
0.3075621,0.0000000,
0.3078442,0.0000000,
0.3081264,0.0000000,
0.3084086,0.0000000,
0.3086907,0.0000000,
0.3089729,0.0000000,
0.3092551,0.0000000,
0.3095372,0.0000000,
0.3098194,0.0000000,
0.3101016,0.0000000,
0.3103837,0.0000000,
0.3106659,0.0000000,
0.3109481,0.0000000,
0.3112302,0.0000000,
0.3115124,0.0000000,
0.3117946,0.0000000,
0.3120767,0.0000000,
0.3123589,0.0000000,
0.3126411,0.0000000,
0.3129233,0.0000000,
0.3132054,0.0000000,
0.3134876,0.0000000,
0.3137698,0.0000000,
0.3140519,0.0000000,
0.3143341,0.0000000,
0.3146163,0.0000000,
0.3148984,0.0000000,
0.3151806,0.0000000,
0.3154628,0.0000000,
0.3157449,0.0000000,
0.3160271,0.0000000,
0.3163093,0.0000000,
0.3165914,0.0000000,
0.3168736,0.0000000,
0.3171558,0.0000000,
0.3174379,0.0000000,
0.3177201,0.0000000,
0.3180023,0.0000000,
0.3182844,0.0000000,
0.3185666,0.0000000,
0.3188488,0.0000000,
0.3191309,0.0000000,
0.3194131,0.0000000,
0.3196953,0.0000000,
0.3199774,0.0000000,
0.3202596,0.0000000,
0.3205418,0.0000000,
0.3208239,0.0000000,
0.3211061,0.0000000,
0.3213883,0.0000000,
0.3216704,0.0000000,
0.3219526,0.0000000,
0.3222348,0.0000000,
0.3225169,0.0000000,
0.3227991,0.0000000,
0.3230813,0.0000000,
0.3233634,0.0000000,
0.3236456,0.0000000,
0.3239278,0.0000000,
0.3242099,0.0000000,
0.3244921,0.0000000,
0.3247743,0.0000000,
0.3250564,0.0000000,
0.3253386,0.0000000,
0.3256208,0.0000000,
0.3259029,0.0000000,
0.3261851,0.0000000,
0.3264673,0.0000000,
0.3267494,0.0000000,
0.3270316,0.0000000,
0.3273138,0.0000000,
0.3275959,0.0000000,
0.3278781,0.0000000,
0.3281603,0.0000000,
0.3284424,0.0000000,
0.3287246,0.0000000,
0.3290068,0.0000000,
0.3292889,0.0000000,
0.3295711,0.0000000,
0.3298533,0.0000000,
0.3301354,0.0000000,
0.3304176,0.0000000,
0.3306998,0.0000000,
0.3309819,0.0000000,
0.3312641,0.0000000,
0.3315463,0.0000000,
0.3318284,0.0000000,
0.3321106,0.0000000,
0.3323928,0.0000000,
0.3326749,0.0000000,
0.3329571,0.0000000,
0.3332393,0.0000000,
0.3335214,0.0000000,
0.3338036,0.0000000,
0.3340858,0.0000000,
0.3343679,0.0000000,
0.3346501,0.0000000,
0.3349323,0.0000000,
0.3352144,0.0000000,
0.3354966,0.0000000,
0.3357788,0.0000000,
0.3360609,0.0000000,
0.3363431,0.0000000,
0.3366253,0.0000000,
0.3369074,0.0000000,
0.3371896,0.0000000,
0.3374718,0.0000000,
0.3377540,0.0000000,
0.3380361,0.0000000,
0.3383183,0.0000000,
0.3386005,0.0000000,
0.3388826,0.0000000,
0.3391648,0.0000000,
0.3394470,0.0000000,
0.3397291,0.0000000,
0.3400113,0.0000000,
0.3402935,0.0000000,
0.3405756,0.0000000,
0.3408578,0.0000000,
0.3411400,0.0000000,
0.3414221,0.0000000,
0.3417043,0.0000000,
0.3419865,0.0000000,
0.3422686,0.0000000,
0.3425508,0.0000000,
0.3428330,0.0000000,
0.3431151,0.0000000,
0.3433973,0.0000000,
0.3436795,0.0000000,
0.3439616,0.0000000,
0.3442438,0.0000000,
0.3445260,0.0000000,
0.3448081,0.0000000,
0.3450903,0.0000000,
0.3453725,0.0000000,
0.3456546,0.0000000,
0.3459368,0.0000000,
0.3462190,0.0000000,
0.3465011,0.0000000,
0.3467833,0.0000000,
0.3470655,0.0000000,
0.3473476,0.0000000,
0.3476298,0.0000000,
0.3479120,0.0000000,
0.3481941,0.0000000,
0.3484763,0.0000000,
0.3487585,0.0000000,
0.3490406,0.0000000,
0.3493228,0.0000000,
0.3496050,0.0000000,
0.3498871,0.0000000,
0.3501693,0.0000000,
0.3504515,0.0000000,
0.3507336,0.0000000,
0.3510158,0.0000000,
0.3512980,0.0000000,
0.3515801,0.0000000,
0.3518623,0.0000000,
0.3521445,0.0000000,
0.3524266,0.0000000,
0.3527088,0.0000000,
0.3529910,0.0000000,
0.3532731,0.0000000,
0.3535553,0.0000000,
0.3538375,0.0000000,
0.3541196,0.0000000,
0.3544018,0.0000000,
0.3546840,0.0000000,
0.3549661,0.0000000,
0.3552483,0.0000000,
0.3555305,0.0000000,
0.3558126,0.0000000,
0.3560948,0.0000000,
0.3563770,0.0000000,
0.3566591,0.0000000,
0.3569413,0.0000000,
0.3572235,0.0000000,
0.3575056,0.0000000,
0.3577878,0.0000000,
0.3580700,0.0000000,
0.3583521,0.0000000,
0.3586343,0.0000000,
0.3589165,0.0000000,
0.3591986,0.0000000,
0.3594808,0.0000000,
0.3597630,0.0000000,
0.3600451,0.0000000,
0.3603273,0.0000000,
0.3606095,0.0000000,
0.3608916,0.0000000,
0.3611738,0.0000000,
0.3614560,0.0000000,
0.3617381,0.0000000,
0.3620203,0.0000000,
0.3623025,0.0000000,
0.3625847,0.0000000,
0.3628668,0.0000000,
0.3631490,0.0000000,
0.3634312,0.0000000,
0.3637133,0.0000000,
0.3639955,0.0000000,
0.3642777,0.0000000,
0.3645598,0.0000000,
0.3648420,0.0000000,
0.3651242,0.0000000,
0.3654063,0.0000000,
0.3656885,0.0000000,
0.3659707,0.0000000,
0.3662528,0.0000000,
0.3665350,0.0000000,
0.3668172,0.0000000,
0.3670993,0.0000000,
0.3673815,0.0000000,
0.3676637,0.0000000,
0.3679458,0.0000000,
0.3682280,0.0000000,
0.3685102,0.0000000,
0.3687923,0.0000000,
0.3690745,0.0000000,
0.3693567,0.0000000,
0.3696388,0.0000000,
0.3699210,0.0000000,
0.3702032,0.0000000,
0.3704853,0.0000000,
0.3707675,0.0000000,
0.3710497,0.0000000,
0.3713318,0.0000000,
0.3716140,0.0000000,
0.3718962,0.0000000,
0.3721783,0.0000000,
0.3724605,0.0000000,
0.3727427,0.0000000,
0.3730248,0.0000000,
0.3733070,0.0000000,
0.3735892,0.0000000,
0.3738713,0.0000000,
0.3741535,0.0000000,
0.3744357,0.0000000,
0.3747178,0.0000000,
0.3750000,0.0000000,
0.3752822,0.0000000,
0.3755643,0.0000000,
0.3758465,0.0000000,
0.3761287,0.0000000,
0.3764108,0.0000000,
0.3766930,0.0000000,
0.3769752,0.0000000,
0.3772573,0.0000000,
0.3775395,0.0000000,
0.3778217,0.0000000,
0.3781038,0.0000000,
0.3783860,0.0000000,
0.3786682,0.0000000,
0.3789503,0.0000000,
0.3792325,0.0000000,
0.3795147,0.0000000,
0.3797968,0.0000000,
0.3800790,0.0000000,
0.3803612,0.0000000,
0.3806433,0.0000000,
0.3809255,0.0000000,
0.3812077,0.0000000,
0.3814898,0.0000000,
0.3817720,0.0000000,
0.3820542,0.0000000,
0.3823363,0.0000000,
0.3826185,0.0000000,
0.3829007,0.0000000,
0.3831828,0.0000000,
0.3834650,0.0000000,
0.3837472,0.0000000,
0.3840293,0.0000000,
0.3843115,0.0000000,
0.3845937,0.0000000,
0.3848758,0.0000000,
0.3851580,0.0000000,
0.3854402,0.0000000,
0.3857223,0.0000000,
0.3860045,0.0000000,
0.3862867,0.0000000,
0.3865688,0.0000000,
0.3868510,0.0000000,
0.3871332,0.0000000,
0.3874153,0.0000000,
0.3876975,0.0000000,
0.3879797,0.0000000,
0.3882619,0.0000000,
0.3885440,0.0000000,
0.3888262,0.0000000,
0.3891084,0.0000000,
0.3893905,0.0000000,
0.3896727,0.0000000,
0.3899549,0.0000000,
0.3902370,0.0000000,
0.3905192,0.0000000,
0.3908014,0.0000000,
0.3910835,0.0000000,
0.3913657,0.0000000,
0.3916479,0.0000000,
0.3919300,0.0000000,
0.3922122,0.0000000,
0.3924944,0.0000000,
0.3927765,0.0000000,
0.3930587,0.0000000,
0.3933409,0.0000000,
0.3936230,0.0000000,
0.3939052,0.0000000,
0.3941874,0.0000000,
0.3944695,0.0000000,
0.3947517,0.0000000,
0.3950339,0.0000000,
0.3953160,0.0000000,
0.3955982,0.0000000,
0.3958804,0.0000000,
0.3961625,0.0000000,
0.3964447,0.0000000,
0.3967269,0.0000000,
0.3970090,0.0000000,
0.3972912,0.0000000,
0.3975734,0.0000000,
0.3978555,0.0000000,
0.3981377,0.0000000,
0.3984199,0.0000000,
0.3987020,0.0000000,
0.3989842,0.0000000,
0.3992664,0.0000000,
0.3995485,0.0000000,
0.3998307,0.0000000,
0.4001129,0.0000000,
0.4003950,0.0000000,
0.4006772,0.0000000,
0.4009594,0.0000000,
0.4012415,0.0000000,
0.4015237,0.0000000,
0.4018059,0.0000000,
0.4020880,0.0000000,
0.4023702,0.0000000,
0.4026524,0.0000000,
0.4029345,0.0000000,
0.4032167,0.0000000,
0.4034989,0.0000000,
0.4037810,0.0000000,
0.4040632,0.0000000,
0.4043454,0.0000000,
0.4046275,0.0000000,
0.4049097,0.0000000,
0.4051919,0.0000000,
0.4054740,0.0000000,
0.4057562,0.0000000,
0.4060384,0.0000000,
0.4063205,0.0000000,
0.4066027,0.0000000,
0.4068849,0.0000000,
0.4071670,0.0000000,
0.4074492,0.0000000,
0.4077314,0.0000000,
0.4080135,0.0000000,
0.4082957,0.0000000,
0.4085779,0.0000000,
0.4088600,0.0000000,
0.4091422,0.0000000,
0.4094244,0.0000000,
0.4097065,0.0000000,
0.4099887,0.0000000,
0.4102709,0.0000000,
0.4105530,0.0000000,
0.4108352,0.0000000,
0.4111174,0.0000000,
0.4113995,0.0000000,
0.4116817,0.0000000,
0.4119639,0.0000000,
0.4122460,0.0000000,
0.4125282,0.0000000,
0.4128104,0.0000000,
0.4130926,0.0000000,
0.4133747,0.0000000,
0.4136569,0.0000000,
0.4139391,0.0000000,
0.4142212,0.0000000,
0.4145034,0.0000000,
0.4147856,0.0000000,
0.4150677,0.0000000,
0.4153499,0.0000000,
0.4156321,0.0000000,
0.4159142,0.0000000,
0.4161964,0.0000000,
0.4164786,0.0000000,
0.4167607,0.0000000,
0.4170429,0.0000000,
0.4173251,0.0000000,
0.4176072,0.0000000,
0.4178894,0.0000000,
0.4181716,0.0000000,
0.4184537,0.0000000,
0.4187359,0.0000000,
0.4190181,0.0000000,
0.4193002,0.0000000,
0.4195824,0.0000000,
0.4198646,0.0000000,
0.4201467,0.0000000,
0.4204289,0.0000000,
0.4207111,0.0000000,
0.4209932,0.0000000,
0.4212754,0.0000000,
0.4215576,0.0000000,
0.4218397,0.0000000,
0.4221219,0.0000000,
0.4224041,0.0000000,
0.4226862,0.0000000,
0.4229684,0.0000000,
0.4232506,0.0000000,
0.4235327,0.0000000,
0.4238149,0.0000000,
0.4240971,0.0000000,
0.4243792,0.0000000,
0.4246614,0.0000000,
0.4249436,0.0000000,
0.4252257,0.0000000,
0.4255079,0.0000000,
0.4257901,0.0000000,
0.4260722,0.0000000,
0.4263544,0.0000000,
0.4266366,0.0000000,
0.4269187,0.0000000,
0.4272009,0.0000000,
0.4274831,0.0000000,
0.4277652,0.0000000,
0.4280474,0.0000000,
0.4283296,0.0000000,
0.4286117,0.0000000,
0.4288939,0.0000000,
0.4291761,0.0000000,
0.4294582,0.0000000,
0.4297404,0.0000000,
0.4300226,0.0000000,
0.4303047,0.0000000,
0.4305869,0.0000000,
0.4308691,0.0000000,
0.4311512,0.0000000,
0.4314334,0.0000000,
0.4317156,0.0000000,
0.4319977,0.0000000,
0.4322799,0.0000000,
0.4325621,0.0000000,
0.4328442,0.0000000,
0.4331264,0.0000000,
0.4334086,0.0000000,
0.4336907,0.0000000,
0.4339729,0.0000000,
0.4342551,0.0000000,
0.4345372,0.0000000,
0.4348194,0.0000000,
0.4351016,0.0000000,
0.4353837,0.0000000,
0.4356659,0.0000000,
0.4359481,0.0000000,
0.4362302,0.0000000,
0.4365124,0.0000000,
0.4367946,0.0000000,
0.4370767,0.0000000,
0.4373589,0.0000000,
0.4376411,0.0000000,
0.4379233,0.0000000,
0.4382054,0.0000000,
0.4384876,0.0000000,
0.4387698,0.0000000,
0.4390519,0.0000000,
0.4393341,0.0000000,
0.4396163,0.0000000,
0.4398984,0.0000000,
0.4401806,0.0000000,
0.4404628,0.0000000,
0.4407449,0.0000000,
0.4410271,0.0000000,
0.4413093,0.0000000,
0.4415914,0.0000000,
0.4418736,0.0000000,
0.4421558,0.0000000,
0.4424379,0.0000000,
0.4427201,0.0000000,
0.4430023,0.0000000,
0.4432844,0.0000000,
0.4435666,0.0000000,
0.4438488,0.0000000,
0.4441309,0.0000000,
0.4444131,0.0000000,
0.4446953,0.0000000,
0.4449774,0.0000000,
0.4452596,0.0000000,
0.4455418,0.0000000,
0.4458239,0.0000000,
0.4461061,0.0000000,
0.4463883,0.0000000,
0.4466704,0.0000000,
0.4469526,0.0000000,
0.4472348,0.0000000,
0.4475169,0.0000000,
0.4477991,0.0000000,
0.4480813,0.0000000,
0.4483634,0.0000000,
0.4486456,0.0000000,
0.4489278,0.0000000,
0.4492099,0.0000000,
0.4494921,0.0000000,
0.4497743,0.0000000,
0.4500564,0.0000000,
0.4503386,0.0000000,
0.4506208,0.0000000,
0.4509029,0.0000000,
0.4511851,0.0000000,
0.4514673,0.0000000,
0.4517494,0.0000000,
0.4520316,0.0000000,
0.4523138,0.0000000,
0.4525959,0.0000000,
0.4528781,0.0000000,
0.4531603,0.0000000,
0.4534424,0.0000000,
0.4537246,0.0000000,
0.4540068,0.0000000,
0.4542889,0.0000000,
0.4545711,0.0000000,
0.4548533,0.0000000,
0.4551354,0.0000000,
0.4554176,0.0000000,
0.4556998,0.0000000,
0.4559819,0.0000000,
0.4562641,0.0000000,
0.4565463,0.0000000,
0.4568284,0.0000000,
0.4571106,0.0000000,
0.4573928,0.0000000,
0.4576749,0.0000000,
0.4579571,0.0000000,
0.4582393,0.0000000,
0.4585214,0.0000000,
0.4588036,0.0000000,
0.4590858,0.0000000,
0.4593679,0.0000000,
0.4596501,0.0000000,
0.4599323,0.0000000,
0.4602144,0.0000000,
0.4604966,0.0000000,
0.4607788,0.0000000,
0.4610609,0.0000000,
0.4613431,0.0000000,
0.4616253,0.0000000,
0.4619074,0.0000000,
0.4621896,0.0000000,
0.4624718,0.0000000,
0.4627540,0.0000000,
0.4630361,0.0000000,
0.4633183,0.0000000,
0.4636005,0.0000000,
0.4638826,0.0000000,
0.4641648,0.0000000,
0.4644470,0.0000000,
0.4647291,0.0000000,
0.4650113,0.0000000,
0.4652935,0.0000000,
0.4655756,0.0000000,
0.4658578,0.0000000,
0.4661400,0.0000000,
0.4664221,0.0000000,
0.4667043,0.0000000,
0.4669865,0.0000000,
0.4672686,0.0000000,
0.4675508,0.0000000,
0.4678330,0.0000000,
0.4681151,0.0000000,
0.4683973,0.0000000,
0.4686795,0.0000000,
0.4689616,0.0000000,
0.4692438,0.0000000,
0.4695260,0.0000000,
0.4698081,0.0000000,
0.4700903,0.0000000,
0.4703725,0.0000000,
0.4706546,0.0000000,
0.4709368,0.0000000,
0.4712190,0.0000000,
0.4715011,0.0000000,
0.4717833,0.0000000,
0.4720655,0.0000000,
0.4723476,0.0000000,
0.4726298,0.0000000,
0.4729120,0.0000000,
0.4731941,0.0000000,
0.4734763,0.0000000,
0.4737585,0.0000000,
0.4740406,0.0000000,
0.4743228,0.0000000,
0.4746050,0.0000000,
0.4748871,0.0000000,
0.4751693,0.0000000,
0.4754515,0.0000000,
0.4757336,0.0000000,
0.4760158,0.0000000,
0.4762980,0.0000000,
0.4765801,0.0000000,
0.4768623,0.0000000,
0.4771445,0.0000000,
0.4774266,0.0000000,
0.4777088,0.0000000,
0.4779910,0.0000000,
0.4782731,0.0000000,
0.4785553,0.0000000,
0.4788375,0.0000000,
0.4791196,0.0000000,
0.4794018,0.0000000,
0.4796840,0.0000000,
0.4799661,0.0000000,
0.4802483,0.0000000,
0.4805305,0.0000000,
0.4808126,0.0000000,
0.4810948,0.0000000,
0.4813770,0.0000000,
0.4816591,0.0000000,
0.4819413,0.0000000,
0.4822235,0.0000000,
0.4825056,0.0000000,
0.4827878,0.0000000,
0.4830700,0.0000000,
0.4833521,0.0000000,
0.4836343,0.0000000,
0.4839165,0.0000000,
0.4841986,0.0000000,
0.4844808,0.0000000,
0.4847630,0.0000000,
0.4850451,0.0000000,
0.4853273,0.0000000,
0.4856095,0.0000000,
0.4858916,0.0000000,
0.4861738,0.0000000,
0.4864560,0.0000000,
0.4867381,0.0000000,
0.4870203,0.0000000,
0.4873025,0.0000000,
0.4875847,0.0000000,
0.4878668,0.0000000,
0.4881490,0.0000000,
0.4884312,0.0000000,
0.4887133,0.0000000,
0.4889955,0.0000000,
0.4892777,0.0000000,
0.4895598,0.0000000,
0.4898420,0.0000000,
0.4901242,0.0000000,
0.4904063,0.0000000,
0.4906885,0.0000000,
0.4909707,0.0000000,
0.4912528,0.0000000,
0.4915350,0.0000000,
0.4918172,0.0000000,
0.4920993,0.0000000,
0.4923815,0.0000000,
0.4926637,0.0000000,
0.4929458,0.0000000,
0.4932280,0.0000000,
0.4935102,0.0000000,
0.4937923,0.0000000,
0.4940745,0.0000000,
0.4943567,0.0000000,
0.4946388,0.0000000,
0.4949210,0.0000000,
0.4952032,0.0000000,
0.4954853,0.0000000,
0.4957675,0.0000000,
0.4960497,0.0000000,
0.4963318,0.0000000,
0.4966140,0.0000000,
0.4968962,0.0000000,
0.4971783,0.0000000,
0.4974605,0.0000000,
0.4977427,0.0000000,
0.4980248,0.0000000,
0.4983070,0.0000000,
0.4985892,0.0000000,
0.4988713,0.0000000,
0.4991535,0.0000000,
0.4994357,0.0000000,
0.4997178,0.0000000,
0.5000000,0.0000000,
0.5002822,0.0000000,
0.5005643,0.0000000,
0.5008465,0.0000000,
0.5011287,0.0000000,
0.5014108,0.0000000,
0.5016930,0.0000000,
0.5019752,0.0000000,
0.5022573,0.0000000,
0.5025395,0.0000000,
0.5028217,0.0000000,
0.5031038,0.0000000,
0.5033860,0.0000000,
0.5036682,0.0000000,
0.5039503,0.0000000,
0.5042325,0.0000000,
0.5045147,0.0000000,
0.5047968,0.0000000,
0.5050790,0.0000000,
0.5053612,0.0000000,
0.5056433,0.0000000,
0.5059255,0.0000000,
0.5062077,0.0000000,
0.5064898,0.0000000,
0.5067720,0.0000000,
0.5070542,0.0000000,
0.5073363,0.0000000,
0.5076185,0.0000000,
0.5079007,0.0000000,
0.5081828,0.0000000,
0.5084650,0.0000000,
0.5087472,0.0000000,
0.5090293,0.0000000,
0.5093115,0.0000000,
0.5095937,0.0000000,
0.5098758,0.0000000,
0.5101580,0.0000000,
0.5104402,0.0000000,
0.5107223,0.0000000,
0.5110045,0.0000000,
0.5112867,0.0000000,
0.5115688,0.0000000,
0.5118510,0.0000000,
0.5121332,0.0000000,
0.5124153,0.0000000,
0.5126975,0.0000000,
0.5129797,0.0000000,
0.5132619,0.0000000,
0.5135440,0.0000000,
0.5138262,0.0000000,
0.5141084,0.0000000,
0.5143905,0.0000000,
0.5146727,0.0000000,
0.5149549,0.0000000,
0.5152370,0.0000000,
0.5155192,0.0000000,
0.5158014,0.0000000,
0.5160835,0.0000000,
0.5163657,0.0000000,
0.5166479,0.0000000,
0.5169300,0.0000000,
0.5172122,0.0000000,
0.5174944,0.0000000,
0.5177765,0.0000000,
0.5180587,0.0000000,
0.5183409,0.0000000,
0.5186230,0.0000000,
0.5189052,0.0000000,
0.5191874,0.0000000,
0.5194695,0.0000000,
0.5197517,0.0000000,
0.5200339,0.0000000,
0.5203160,0.0000000,
0.5205982,0.0000000,
0.5208804,0.0000000,
0.5211625,0.0000000,
0.5214447,0.0000000,
0.5217269,0.0000000,
0.5220090,0.0000000,
0.5222912,0.0000000,
0.5225734,0.0000000,
0.5228555,0.0000000,
0.5231377,0.0000000,
0.5234199,0.0000000,
0.5237020,0.0000000,
0.5239842,0.0000000,
0.5242664,0.0000000,
0.5245485,0.0000000,
0.5248307,0.0000000,
0.5251129,0.0000000,
0.5253950,0.0000000,
0.5256772,0.0000000,
0.5259594,0.0000000,
0.5262415,0.0000000,
0.5265237,0.0000000,
0.5268059,0.0000000,
0.5270880,0.0000000,
0.5273702,0.0000000,
0.5276524,0.0000000,
0.5279345,0.0000000,
0.5282167,0.0000000,
0.5284989,0.0000000,
0.5287810,0.0000000,
0.5290632,0.0000000,
0.5293454,0.0000000,
0.5296275,0.0000000,
0.5299097,0.0000000,
0.5301919,0.0000000,
0.5304740,0.0000000,
0.5307562,0.0000000,
0.5310384,0.0000000,
0.5313205,0.0000000,
0.5316027,0.0000000,
0.5318849,0.0000000,
0.5321670,0.0000000,
0.5324492,0.0000000,
0.5327314,0.0000000,
0.5330135,0.0000000,
0.5332957,0.0000000,
0.5335779,0.0000000,
0.5338600,0.0000000,
0.5341422,0.0000000,
0.5344244,0.0000000,
0.5347065,0.0000000,
0.5349887,0.0000000,
0.5352709,0.0000000,
0.5355530,0.0000000,
0.5358352,0.0000000,
0.5361174,0.0000000,
0.5363995,0.0000000,
0.5366817,0.0000000,
0.5369639,0.0000000,
0.5372460,0.0000000,
0.5375282,0.0000000,
0.5378104,0.0000000,
0.5380926,0.0000000,
0.5383747,0.0000000,
0.5386569,0.0000000,
0.5389391,0.0000000,
0.5392212,0.0000000,
0.5395034,0.0000000,
0.5397856,0.0000000,
0.5400677,0.0000000,
0.5403499,0.0000000,
0.5406321,0.0000000,
0.5409142,0.0000000,
0.5411964,0.0000000,
0.5414786,0.0000000,
0.5417607,0.0000000,
0.5420429,0.0000000,
0.5423251,0.0000000,
0.5426072,0.0000000,
0.5428894,0.0000000,
0.5431716,0.0000000,
0.5434537,0.0000000,
0.5437359,0.0000000,
0.5440181,0.0000000,
0.5443002,0.0000000,
0.5445824,0.0000000,
0.5448646,0.0000000,
0.5451467,0.0000000,
0.5454289,0.0000000,
0.5457111,0.0000000,
0.5459932,0.0000000,
0.5462754,0.0000000,
0.5465576,0.0000000,
0.5468397,0.0000000,
0.5471219,0.0000000,
0.5474041,0.0000000,
0.5476862,0.0000000,
0.5479684,0.0000000,
0.5482506,0.0000000,
0.5485327,0.0000000,
0.5488149,0.0000000,
0.5490971,0.0000000,
0.5493792,0.0000000,
0.5496614,0.0000000,
0.5499436,0.0000000,
0.5502257,0.0000000,
0.5505079,0.0000000,
0.5507901,0.0000000,
0.5510722,0.0000000,
0.5513544,0.0000000,
0.5516366,0.0000000,
0.5519187,0.0000000,
0.5522009,0.0000000,
0.5524831,0.0000000,
0.5527652,0.0000000,
0.5530474,0.0000000,
0.5533296,0.0000000,
0.5536117,0.0000000,
0.5538939,0.0000000,
0.5541761,0.0000000,
0.5544582,0.0000000,
0.5547404,0.0000000,
0.5550226,0.0000000,
0.5553047,0.0000000,
0.5555869,0.0000000,
0.5558691,0.0000000,
0.5561512,0.0000000,
0.5564334,0.0000000,
0.5567156,0.0000000,
0.5569977,0.0000000,
0.5572799,0.0000000,
0.5575621,0.0000000,
0.5578442,0.0000000,
0.5581264,0.0000000,
0.5584086,0.0000000,
0.5586907,0.0000000,
0.5589729,0.0000000,
0.5592551,0.0000000,
0.5595372,0.0000000,
0.5598194,0.0000000,
0.5601016,0.0000000,
0.5603837,0.0000000,
0.5606659,0.0000000,
0.5609481,0.0000000,
0.5612302,0.0000000,
0.5615124,0.0000000,
0.5617946,0.0000000,
0.5620767,0.0000000,
0.5623589,0.0000000,
0.5626411,0.0000000,
0.5629233,0.0000000,
0.5632054,0.0000000,
0.5634876,0.0000000,
0.5637698,0.0000000,
0.5640519,0.0000000,
0.5643341,0.0000000,
0.5646163,0.0000000,
0.5648984,0.0000000,
0.5651806,0.0000000,
0.5654628,0.0000000,
0.5657449,0.0000000,
0.5660271,0.0000000,
0.5663093,0.0000000,
0.5665914,0.0000000,
0.5668736,0.0000000,
0.5671558,0.0000000,
0.5674379,0.0000000,
0.5677201,0.0000000,
0.5680023,0.0000000,
0.5682844,0.0000000,
0.5685666,0.0000000,
0.5688488,0.0000000,
0.5691309,0.0000000,
0.5694131,0.0000000,
0.5696953,0.0000000,
0.5699774,0.0000000,
0.5702596,0.0000000,
0.5705418,0.0000000,
0.5708239,0.0000000,
0.5711061,0.0000000,
0.5713883,0.0000000,
0.5716704,0.0000000,
0.5719526,0.0000000,
0.5722348,0.0000000,
0.5725169,0.0000000,
0.5727991,0.0000000,
0.5730813,0.0000000,
0.5733634,0.0000000,
0.5736456,0.0000000,
0.5739278,0.0000000,
0.5742099,0.0000000,
0.5744921,0.0000000,
0.5747743,0.0000000,
0.5750564,0.0000000,
0.5753386,0.0000000,
0.5756208,0.0000000,
0.5759029,0.0000000,
0.5761851,0.0000000,
0.5764673,0.0000000,
0.5767494,0.0000000,
0.5770316,0.0000000,
0.5773138,0.0000000,
0.5775959,0.0000000,
0.5778781,0.0000000,
0.5781603,0.0000000,
0.5784424,0.0000000,
0.5787246,0.0000000,
0.5790068,0.0000000,
0.5792889,0.0000000,
0.5795711,0.0000000,
0.5798533,0.0000000,
0.5801354,0.0000000,
0.5804176,0.0000000,
0.5806998,0.0000000,
0.5809819,0.0000000,
0.5812641,0.0000000,
0.5815463,0.0000000,
0.5818284,0.0000000,
0.5821106,0.0000000,
0.5823928,0.0000000,
0.5826749,0.0000000,
0.5829571,0.0000000,
0.5832393,0.0000000,
0.5835214,0.0000000,
0.5838036,0.0000000,
0.5840858,0.0000000,
0.5843679,0.0000000,
0.5846501,0.0000000,
0.5849323,0.0000000,
0.5852144,0.0000000,
0.5854966,0.0000000,
0.5857788,0.0000000,
0.5860609,0.0000000,
0.5863431,0.0000000,
0.5866253,0.0000000,
0.5869074,0.0000000,
0.5871896,0.0000000,
0.5874718,0.0000000,
0.5877540,0.0000000,
0.5880361,0.0000000,
0.5883183,0.0000000,
0.5886005,0.0000000,
0.5888826,0.0000000,
0.5891648,0.0000000,
0.5894470,0.0000000,
0.5897291,0.0000000,
0.5900113,0.0000000,
0.5902935,0.0000000,
0.5905756,0.0000000,
0.5908578,0.0000000,
0.5911400,0.0000000,
0.5914221,0.0000000,
0.5917043,0.0000000,
0.5919865,0.0000000,
0.5922686,0.0000000,
0.5925508,0.0000000,
0.5928330,0.0000000,
0.5931151,0.0000000,
0.5933973,0.0000000,
0.5936795,0.0000000,
0.5939616,0.0000000,
0.5942438,0.0000000,
0.5945260,0.0000000,
0.5948081,0.0000000,
0.5950903,0.0000000,
0.5953725,0.0000000,
0.5956546,0.0000000,
0.5959368,0.0000000,
0.5962190,0.0000000,
0.5965011,0.0000000,
0.5967833,0.0000000,
0.5970655,0.0000000,
0.5973476,0.0000000,
0.5976298,0.0000000,
0.5979120,0.0000000,
0.5981941,0.0000000,
0.5984763,0.0000000,
0.5987585,0.0000000,
0.5990406,0.0000000,
0.5993228,0.0000000,
0.5996050,0.0000000,
0.5998871,0.0000000,
0.6001693,0.0000000,
0.6004515,0.0000000,
0.6007336,0.0000000,
0.6010158,0.0000000,
0.6012980,0.0000000,
0.6015801,0.0000000,
0.6018623,0.0000000,
0.6021445,0.0000000,
0.6024266,0.0000000,
0.6027088,0.0000000,
0.6029910,0.0000000,
0.6032731,0.0000000,
0.6035553,0.0000000,
0.6038375,0.0000000,
0.6041196,0.0000000,
0.6044018,0.0000000,
0.6046840,0.0000000,
0.6049661,0.0000000,
